eps_s,eps_t,Equilibrium Temperature Difference (T_eq - T_atm)
0.32,0.08,56.768053902377744
0.32,0.09,56.17113341667505
0.32,0.1,55.584357588492594
0.32,0.11,55.00742459332042
0.32,0.12,54.4400454937188
0.32,0.13,53.88194352617444
0.32,0.14,53.33285343622083
0.32,0.15,52.792520857892384
0.32,0.16,52.26070173399489
0.32,0.17,51.73716177418936
0.32,0.18,51.221675947791766
0.32,0.19,50.714028008849766
0.32,0.2,50.214010050998525
0.32,0.21,49.72142208985298
0.32,0.22,49.236071671044726
0.32,0.23,48.75777350198348
0.32,0.24,48.286349105605666
0.32,0.25,47.821626494709676
0.32,0.26,47.36343986524241
0.32,0.27,46.91162930741473
0.32,0.28,46.46604053334545
0.32,0.29,46.026524620059035
0.32,0.3,45.59293776695006
0.32,0.31,45.16514106668188
0.32,0.32,44.7430002885788
0.32,0.33,44.3263856738526
0.32,0.34,43.9151717417771
0.32,0.35,43.5092371062031
0.32,0.36,43.10846430166555
0.32,0.37,42.71273961860703
0.32,0.38,42.32195294709868
0.32,0.39,41.93599762847691
0.32,0.4,41.554770314558255
0.32,0.41,41.178170833858644
0.32,0.42,40.80610206448762
0.32,0.43,40.43846981322355
0.32,0.44,40.0751827005422
0.32,0.45,39.71615205114722
0.32,0.46,39.361291789767506
0.32,0.47,39.01051834182732
0.32,0.48,38.66375053883894
0.32,0.49,38.32090952815503
0.32,0.5,37.98191868691515
0.32,0.51,37.646703539862074
0.32,0.52,37.315191680942235
0.32,0.53,36.98731269838555
0.32,0.54,36.6629981031557
0.32,0.55,36.34218126049382
0.32,0.56,36.02479732452332
0.32,0.57,35.71078317564934
0.32,0.58,35.400077360692705
0.32,0.59,35.09262003550617
0.32,0.6,34.78835291009426
0.32,0.61,34.487219195996204
0.32,0.62,34.18916355586248
0.32,0.63,33.89413205514319
0.32,0.64,33.602072115693716
0.32,0.65,33.312932471331806
0.32,0.66,33.02666312515254
0.32,0.67,32.7432153085536
0.32,0.68,32.46254144191545
0.32,0.69,32.18459509677285
0.32,0.7,31.909330959527324
0.32,0.71,31.63670479653581
0.32,0.72,31.366673420546192
0.32,0.73,31.09919465844348
0.32,0.74,30.834227320162938
0.32,0.75,30.57173116883598
0.32,0.76,30.311666892020185
0.32,0.77,30.0539960739996
0.32,0.78,29.79868116913542
0.32,0.79,29.54568547613161
0.32,0.8,29.294973113300443
0.32,0.81,29.046508994687315
0.32,0.82,28.800258807052103
0.32,0.83,28.55618898770325
0.32,0.84,28.31426670304677
0.32,0.85,28.074459827961448
0.32,0.86,27.836736925854893
0.32,0.87,27.601067229418902
0.32,0.88,27.367420622042175
0.32,0.89,27.135767619885883
0.32,0.9,26.906079354509927
0.32,0.91,26.678327556147735
0.32,0.92,26.4524845375081
0.32,0.93,26.22852317811771
0.32,0.94,26.006416909215773
0.32,0.95,25.78613969907326
0.32,0.96,25.567666038868992
0.32,0.97,25.350970928982576
0.32,0.98,25.136029865739147
0.32,0.99,24.922818828573497
0.32,1.0,24.71131426763276
0.33,0.0,63.83077920456225
0.33,0.01,63.12292479977958
0.33,0.02,62.42861813249948
0.33,0.03,61.747404764220846
0.33,0.04,61.07885205711341
0.33,0.05,60.42254782442086
0.33,0.06,59.778099082518565
0.33,0.07,59.14513089547188
0.33,0.08,58.52328530427377
0.33,0.09,57.91222033329802
0.33,0.1,57.31160906765058
0.33,0.11,56.721138795287516
0.33,0.12,56.140510208782416
0.33,0.13,55.56943666167058
0.33,0.14,55.00764347517253
0.33,0.15,54.45486729120728
0.33,0.16,53.910855468027194
0.33,0.17,53.375365515319004
0.33,0.18,52.84816456556263
0.33,0.19,52.32902887907676
0.33,0.2,51.81774338015208
0.33,0.21,51.31410122193222
0.33,0.22,50.81790337809241
0.33,0.23,50.3289582591853
0.33,0.24,49.847081352072905
0.33,0.25,49.37209488073154
0.33,0.26,48.903827486888304
0.33,0.27,48.442113929242964
0.33,0.28,47.98679479993581
0.33,0.29,47.53771625704502
0.33,0.3,47.09472977216274
0.33,0.31,46.65769189198642
0.33,0.32,46.22646401295094
0.33,0.33,45.800912168182776
0.33,0.34,45.38090682591957
0.33,0.35,44.96632269860197
0.33,0.36,44.5570385621138
0.33,0.37,44.152937084412315
0.33,0.38,43.75390466305686
0.33,0.39,43.359831270992174
0.33,0.4,42.97061031020843
0.33,0.41,42.586138472749326
0.33,0.42,42.20631560856418
0.33,0.43,41.83104459994888
0.33,0.44,41.46023124206505
0.33,0.45,41.09378412927805
0.33,0.46,40.73161454686897
0.33,0.47,40.37363636796073
0.33,0.48,40.01976595524627
0.33,0.49,39.669922067338916
0.33,0.5,39.324025769380626
0.33,0.51,38.9820003478161
0.33,0.52,38.64377122899043
0.33,0.53,38.30926590145316
0.33,0.54,37.978413841655424
0.33,0.55,37.65114644301093
0.33,0.56,37.32739694802757
0.33,0.57,37.00710038339423
0.33,0.58,36.690193497895564
0.33,0.59,36.376614702923746
0.33,0.6,36.06630401557635
0.33,0.61,35.75920300410917
0.33,0.62,35.45525473570723
0.33,0.63,35.154403726348164
0.33,0.64,34.856595892799305
0.33,0.65,34.561778506532505
0.33,0.66,34.269900149505304
0.33,0.67,33.9809106717471
0.33,0.68,33.69476115057
0.33,0.69,33.41140385145974
0.33,0.7,33.13079219046415
0.33,0.71,32.852880698047954
0.33,0.72,32.57762498437398
0.33,0.73,32.30498170585224
0.33,0.74,32.03490853302975
0.33,0.75,31.76736411965817
0.33,0.76,31.5023080729232
0.33,0.77,31.239700924814656
0.33,0.78,30.979504104488797
0.33,0.79,30.72167991171591
0.33,0.8,30.4661914912582
0.33,0.81,30.213002808177066
0.33,0.82,29.962078624062997
0.33,0.83,29.713384474040424
0.33,0.84,29.466886644666317
0.33,0.85,29.2225521525653
0.33,0.86,28.98034872382135
0.33,0.87,28.740244774079997
0.33,0.88,28.502209389365703
0.33,0.89,28.266212307497085
0.33,0.9,28.0322239001988
0.33,0.91,27.800215155784656
0.33,0.92,27.570157662423753
0.33,0.93,27.34202359200043
0.33,0.94,27.115785684435366
0.33,0.95,26.891417232603544
0.33,0.96,26.668892067703382
0.33,0.97,26.44818454511153
0.33,0.98,26.229269530689862
0.33,0.99,26.012122387562727
0.33,1.0,25.7967189632526
0.34,0.0,65.70585037398615
0.34,0.01,64.98093148674036
0.34,0.02,64.2699785098655
0.34,0.03,63.5725206998701
0.34,0.04,62.88810996121873
0.34,0.05,62.21631944287651
0.34,0.06,61.55674224046936
0.34,0.07,60.90899019459573
0.34,0.08,60.27269277715601
0.34,0.09,59.64749605798255
0.34,0.1,59.03306174518781
0.34,0.11,58.429066292891434
0.34,0.12,57.83520007098525
0.34,0.13,57.25116659168634
0.34,0.14,56.67668178853944
0.34,0.15,56.11147334348931
0.34,0.16,55.55528005844877
0.34,0.17,55.00785126782665
0.34,0.18,54.46894628883956
0.34,0.19,53.93833390690696
0.34,0.2,53.415791893305766
0.34,0.21,52.901106552886915
0.34,0.22,52.39407229957135
0.34,0.23,51.894491257575226
0.34,0.24,51.40217288664644
0.34,0.25,50.916933629546975
0.34,0.26,50.43859658018522
0.34,0.27,49.96699117108045
0.34,0.28,49.50195287877699
0.34,0.29,49.04332294594826
0.34,0.3,48.59094811918288
0.34,0.31,48.14468040135421
0.34,0.32,47.704376817569596
0.34,0.33,47.26989919392929
0.34,0.34,46.84111394821332
0.34,0.35,46.417891891683325
0.34,0.36,46.000108041419935
0.34,0.37,45.587641442476695
0.34,0.38,45.1803749991804
0.34,0.39,44.77819531516309
0.34,0.4,44.38099254147289
0.34,0.41,43.98866023236627
0.34,0.42,43.60109520822209
0.34,0.43,43.218197425290555
0.34,0.44,42.83986985177074
0.34,0.45,42.466018349928106
0.34,0.46,42.0965515638116
0.34,0.47,41.73138081237454
0.34,0.48,41.37041998759588
0.34,0.49,41.01358545739555
0.34,0.5,40.66079597298716
0.34,0.51,40.31197258054493
0.34,0.52,39.96703853685108
0.34,0.53,39.62591922878431
0.34,0.54,39.28854209634778
0.34,0.55,38.954836559174
0.34,0.56,38.62473394622111
0.34,0.57,38.298167428573095
0.34,0.58,37.97507195507916
0.34,0.59,37.65538419082259
0.34,0.6,37.339042458162965
0.34,0.61,37.025986680310496
0.34,0.62,36.71615832718294
0.34,0.63,36.40950036359368
0.34,0.64,36.105957199528916
0.34,0.65,35.80547464246047
0.34,0.66,35.50799985162513
0.34,0.67,35.21348129407244
0.34,0.68,34.921868702542724
0.34,0.69,34.63311303497295
0.34,0.7,34.34716643559818
0.34,0.71,34.06398219760297
0.34,0.72,33.7835147271507
0.34,0.73,33.50571950886854
0.34,0.74,33.23055307261109
0.34,0.75,32.957972961484984
0.34,0.76,32.68793770110983
0.34,0.77,32.42040676995572
0.34,0.78,32.15534057085608
0.34,0.79,31.89270040352875
0.34,0.8,31.632448438103324
0.34,0.81,31.374547689645965
0.34,0.82,31.118961993524977
0.34,0.83,30.86565598174036
0.34,0.84,30.6145950600511
0.34,0.85,30.36574538591958
0.34,0.86,30.11907384722366
0.34,0.87,29.874548041740127
0.34,0.88,29.63213625727525
0.34,0.89,29.39180745254515
0.34,0.9,29.153531238673224
0.34,0.91,28.917277861316336
0.34,0.92,28.683018183429226
0.34,0.93,28.45072366852969
0.34,0.94,28.220366364602285
0.34,0.95,27.991918888490147
0.34,0.96,27.765354410808982
0.34,0.97,27.54064664134819
0.34,0.98,27.317769814975463
0.34,0.99,27.096698677931215
0.34,1.0,26.877408474631693
0.35,0.0,67.57467037391581
0.35,0.01,66.83272125318427
0.35,0.02,66.10515418767875
0.35,0.03,65.39148233866587
0.35,0.04,64.69124234000549
0.35,0.05,64.00399284346656
0.35,0.06,63.32931317318389
0.35,0.07,62.666802079827676
0.35,0.08,62.0160765856736
0.35,0.09,61.37677091303448
0.35,0.1,60.74853548893367
0.35,0.11,60.131036019653095
0.35,0.12,59.52395262956071
0.35,0.13,58.926979058822894
0.35,0.14,58.3398219154854
0.35,0.15,57.762199977412706
0.35,0.16,57.19384354041068
0.35,0.17,56.634493808734305
0.35,0.18,56.08390232494446
0.35,0.19,55.54183043604678
0.35,0.2,55.00804879316303
0.35,0.21,54.482336882381105
0.35,0.22,53.96448258443667
0.35,0.23,53.45428176110062
0.35,0.24,52.95153786651957
0.35,0.25,52.45606158154675
0.35,0.26,51.967670469644304
0.35,0.27,51.48618865278229
0.35,0.28,51.01144650591152
0.35,0.29,50.543280368889555
0.35,0.3,50.08153227461605
0.35,0.31,49.62604969224634
0.35,0.32,49.176685284630594
0.35,0.33,48.733296678981674
0.35,0.34,48.29574624985713
0.35,0.35,47.86390091382498
0.35,0.36,47.43763193494556
0.35,0.37,47.016814740485415
0.35,0.38,46.601328746128274
0.35,0.39,46.19105719022639
0.35,0.4,45.78588697648587
0.35,0.41,45.38570852451193
0.35,0.42,44.990415627894095
0.35,0.43,44.599905319260756
0.35,0.44,44.21407774198667
0.35,0.45,43.832836028057784
0.35,0.46,43.45608618188328
0.35,0.47,43.08373696960041
0.35,0.48,42.71569981364689
0.35,0.49,42.35188869220178
0.35,0.5,41.99222004336235
0.35,0.51,41.63661267368349
0.35,0.52,41.284987670928444
0.35,0.53,40.93726832069302
0.35,0.54,40.593380026838986
0.35,0.55,40.25325023541711
0.35,0.56,39.91680836198594
0.35,0.57,39.583985722030434
0.35,0.58,39.25471546447511
0.35,0.59,38.9289325080116
0.35,0.6,38.60657348014348
0.35,0.61,38.28757665883859
0.35,0.62,37.97188191656386
0.35,0.63,37.65943066671656
0.35,0.64,37.350165812223224
0.35,0.65,37.0440316962887
0.35,0.66,36.740974055067795
0.35,0.67,36.44093997232807
0.35,0.68,36.14387783588245
0.35,0.69,35.849737295754665
0.35,0.7,35.55846922402867
0.35,0.71,35.27002567619286
0.35,0.72,34.98435985406485
0.35,0.73,34.701426070102684
0.35,0.74,34.42117971308238
0.35,0.75,34.143577215116466
0.35,0.76,33.868576019837576
0.35,0.77,33.59613455185536
0.35,0.78,33.32621218730418
0.35,0.79,33.0587692254872
0.35,0.8,32.79376686155388
0.35,0.81,32.5311671601994
0.35,0.82,32.27093303025504
0.35,0.83,32.013028200253416
0.35,0.84,31.75741719483034
0.35,0.85,31.504065311963473
0.35,0.86,31.25293860104233
0.35,0.87,31.004003841637484
0.35,0.88,30.757228523076833
0.35,0.89,30.512580824688087
0.35,0.9,30.27002959671779
0.35,0.91,30.029544341937196
0.35,0.92,29.79109519779007
0.35,0.93,29.55465291922394
0.35,0.94,29.320188862049292
0.35,0.95,29.087674966858856
0.35,0.96,28.857083743471662
0.35,0.97,28.62838825591632
0.35,0.98,28.40156210783664
0.35,0.99,28.176579428440107
0.35,1.0,27.95341485885882
0.36,0.0,69.43692885232957
0.36,0.01,68.67799983743794
0.36,0.02,67.93386607374703
0.36,0.03,67.20402490232732
0.36,0.04,66.4879979332946
0.36,0.05,65.78532954305393
0.36,0.06,65.09558548385576
0.36,0.07,64.4183515961351
0.36,0.08,63.75323261456879
0.36,0.09,63.09985106014375
0.36,0.1,62.45784621078991
0.36,0.11,61.82687314432246
0.36,0.12,61.20660184753859
0.36,0.13,60.59671638633171
0.36,0.14,59.99691413185127
0.36,0.15,59.406905038246464
0.36,0.16,58.82641096812603
0.36,0.17,58.255165061858236
0.36,0.18,57.69291114754981
0.36,0.19,57.13940318855418
0.36,0.2,56.594404765670504
0.36,0.21,56.05768859163072
0.36,0.22,55.52903605532356
0.36,0.23,55.008236793796925
0.36,0.24,54.49508828997324
0.36,0.25,53.989395494217774
0.36,0.26,53.49097046821959
0.36,0.27,52.99963204957476
0.36,0.28,52.515205535610676
0.36,0.29,52.0375223852692
0.36,0.3,51.56641993777504
0.36,0.31,51.10174114692842
0.36,0.32,50.643334330115806
0.36,0.33,50.191052931021204
0.36,0.34,49.744755295100504
0.36,0.35,49.304304457134776
0.36,0.36,48.869567940034415
0.36,0.37,48.44041756412781
0.36,0.38,48.016729266436016
0.36,0.39,47.59838292919386
0.36,0.4,47.1852622171466
0.36,0.41,46.77725442299118
0.36,0.42,46.374250320610884
0.36,0.43,45.976144025535234
0.36,0.44,45.58283286228112
0.36,0.45,45.194217238082615
0.36,0.46,44.81020052275744
0.36,0.47,44.43068893431115
0.36,0.48,44.055591429881474
0.36,0.49,43.684819601877166
0.36,0.5,43.31828757889241
0.36,0.51,42.955911931232095
0.36,0.52,42.59761158067204
0.36,0.53,42.24330771438753
0.36,0.54,41.89292370270101
0.36,0.55,41.54638502049448
0.36,0.56,41.20361917211909
0.36,0.57,40.8645556195292
0.36,0.58,40.529125713601104
0.36,0.59,40.197262628367184
0.36,0.6,39.868901298099274
0.36,0.61,39.543978356985406
0.36,0.62,39.22243208141629
0.36,0.63,38.90420233463766
0.36,0.64,38.58923051369368
0.36,0.65,38.277459498577514
0.36,0.66,37.96883360338859
0.36,0.67,37.66329852953004
0.36,0.68,37.36080132074625
0.36,0.69,37.061290319952036
0.36,0.7,36.76471512779392
0.36,0.71,36.47102656277599
0.36,0.72,36.180176622999966
0.36,0.73,35.89211844934863
0.36,0.74,35.606806290081806
0.36,0.75,35.324195466808305
0.36,0.76,35.044242341683
0.36,0.77,34.76690428589768
0.36,0.78,34.4921396493109
0.36,0.79,34.219907731202795
0.36,0.8,33.95016875213281
0.36,0.81,33.682883826760815
0.36,0.82,33.41801493771885
0.36,0.83,33.15552491038619
0.36,0.84,32.895377388567226
0.36,0.85,32.637536811064365
0.36,0.86,32.381968389006545
0.36,0.87,32.12863808404512
0.36,0.88,31.877512587268257
0.36,0.89,31.6285592988512
0.36,0.9,31.38174630840024
0.36,0.91,31.137042375992166
0.36,0.92,30.894416913800114
0.36,0.93,30.65383996839705
0.36,0.94,30.41528220361846
0.36,0.95,30.17871488399527
0.36,0.96,29.94410985876459
0.36,0.97,29.711439546338056
0.36,0.98,29.480676919348014
0.36,0.99,29.251795490139102
0.36,1.0,29.02476929672781
0.37,0.0,71.29230911049746
0.37,0.01,70.5164669775694
0.37,0.02,69.75582939902864
0.37,0.03,69.00987823762415
0.37,0.04,68.27812038787022
0.37,0.05,67.56008622882007
0.37,0.06,66.85532819199005
0.37,0.07,66.16341943471491
0.37,0.08,65.48395260972205
0.37,0.09,64.81653872303286
0.37,0.1,64.16080607261569
0.37,0.11,63.51639926136767
0.37,0.12,62.8829782781512
0.37,0.13,62.260217641650684
0.37,0.14,61.64780560181896
0.37,0.15,61.04544339459517
0.37,0.16,60.452844545655125
0.37,0.17,59.86973421938791
0.37,0.18,59.29584860982277
0.37,0.19,58.73093437015092
0.37,0.2,58.17474807816336
0.37,0.21,57.62705573487807
0.37,0.22,57.08763229390297
0.37,0.23,56.556261219443115
0.37,0.24,56.03273407084646
0.37,0.25,55.516850111773465
0.37,0.26,55.00841594243286
0.37,0.27,54.507245153086956
0.37,0.28,54.01315799756986
0.37,0.29,53.525981085381545
0.37,0.3,53.04554709105423
0.37,0.31,52.571694479802375
0.37,0.32,52.10426724825976
0.37,0.33,51.64311467941201
0.37,0.34,51.188091110719995
0.37,0.35,50.73905571471005
0.37,0.36,50.29587229119062
0.37,0.37,49.858409070313826
0.37,0.38,49.42653852593389
0.37,0.39,49.00013719857185
0.37,0.4,48.57908552733568
0.37,0.41,48.16326769040876
0.37,0.42,47.752571453468704
0.37,0.43,47.346888025659325
0.37,0.44,46.9461119225665
0.37,0.45,46.55014083593221
0.37,0.46,46.158875509606105
0.37,0.47,45.772219621462796
0.37,0.48,45.39007967084518
0.37,0.49,45.01236487135958
0.37,0.5,44.63898704861555
0.37,0.51,44.26986054272044
0.37,0.52,43.90490211516675
0.37,0.53,43.54403086000883
0.37,0.54,43.18716811898861
0.37,0.55,42.834237400484994
0.37,0.56,42.48516430197469
0.37,0.57,42.139876435965505
0.37,0.58,41.798303359109354
0.37,0.59,41.460376504374494
0.37,0.6,41.126029116145844
0.37,0.61,40.79519618801959
0.37,0.62,40.467814403277146
0.37,0.63,40.14382207780483
0.37,0.64,39.823159105417744
0.37,0.65,39.50576690536076
0.37,0.66,39.19158837202383
0.37,0.67,38.88056782665285
0.37,0.68,38.572650971001906
0.37,0.69,38.267784842863136
0.37,0.7,37.965917773290585
0.37,0.71,37.66699934557147
0.37,0.72,37.37098035576014
0.37,0.73,37.07781277473987
0.37,0.74,36.787449711771615
0.37,0.75,36.49984537936837
0.37,0.76,36.214955059565966
0.37,0.77,35.932735071425554
0.37,0.78,35.65314273974923
0.37,0.79,35.37613636498651
0.37,0.8,35.10167519418053
0.37,0.81,34.829719393046446
0.37,0.82,34.56023001902429
0.37,0.83,34.293168995304256
0.37,0.84,34.028499085816065
0.37,0.85,33.76618387103275
0.37,0.86,33.50618772470756
0.37,0.87,33.248475791383555
0.37,0.88,32.99301396469593
0.37,0.89,32.73976886641958
0.37,0.9,32.48870782626386
0.37,0.91,32.2397988622991
0.37,0.92,31.993010662109384
0.37,0.93,31.74831256454661
0.37,0.94,31.505674542097097
0.37,0.95,31.265067183866677
0.37,0.96,31.02646167905965
0.37,0.97,30.789829801074973
0.37,0.98,30.555143892080423
0.37,0.99,30.322376848090187
0.37,1.0,30.091502104560732
0.38,0.0,73.14048862156295
0.38,0.01,72.34781688648974
0.38,0.02,71.57075415338113
0.38,0.03,70.80876721655437
0.38,0.04,70.0613486253805
0.38,0.05,69.3280150967858
0.38,0.06,68.60830604525904
0.38,0.07,67.90178222050815
0.38,0.08,67.20802444345958
0.38,0.09,66.52663243257427
0.38,0.1,65.85722371281236
0.38,0.11,65.19943260069334
0.38,0.12,64.552909259096
0.38,0.13,63.91731881643739
0.38,0.14,63.29234054492446
0.38,0.15,62.67766709349496
0.38,0.16,62.07300377098454
0.38,0.17,61.4780678758878
0.38,0.18,60.89258806909214
0.38,0.19,60.316303786330366
0.38,0.2,59.748964687534965
0.38,0.21,59.190330140320725
0.38,0.22,58.640168735082284
0.38,0.23,58.09825782959024
0.38,0.24,57.564383120799675
0.38,0.25,57.038338242143595
0.38,0.26,56.51992438445836
0.38,0.27,56.008949938866806
0.38,0.28,55.50523016025238
0.38,0.29,55.00858684986713
0.38,0.3,54.51884805574548
0.38,0.31,54.03584778987437
0.38,0.32,53.55942576095737
0.38,0.33,53.089427121704375
0.38,0.34,52.625702229849935
0.38,0.35,52.16810642195753
0.38,0.36,51.71649979914133
0.38,0.37,51.270747024115394
0.38,0.38,50.83071712874141
0.38,0.39,50.396283331523534
0.38,0.4,49.96732286434337
0.38,0.41,49.54371680801654
0.38,0.42,49.125349936035605
0.38,0.43,48.71211056609536
0.38,0.44,48.30389041885428
0.38,0.45,47.90058448362515
0.38,0.46,47.5020908905484
0.38,0.47,47.10831078880801
0.38,0.48,46.71914823069767
0.38,0.49,46.334510061083165
0.38,0.5,45.95430581205596
0.38,0.51,45.578447602373785
0.38,0.52,45.20685004158213
0.38,0.53,44.8394301384364
0.38,0.54,44.476107213490366
0.38,0.55,44.11680281550451
0.38,0.56,43.76144064163611
0.38,0.57,43.40994646108629
0.38,0.58,43.062248042072554
0.38,0.59,42.71827508198447
0.38,0.6,42.37795914046387
0.38,0.61,42.04123357539612
0.38,0.62,41.7080334815538
0.38,0.63,41.37829563185011
0.38,0.64,41.05195842095043
0.38,0.65,40.72896181128658
0.38,0.66,40.409247281230876
0.38,0.67,40.0927577753734
0.38,0.68,39.77943765683244
0.38,0.69,39.469232661395836
0.38,0.7,39.162089853554676
0.38,0.71,38.85795758422495
0.38,0.72,38.55678545012091
