Wavelength(um),Transmittance,SEBSControl,05um,1um,2um,4um,8um
12.07,0.576861215,0.01205219518,0.03927585441,0.03279796835,0.03728596902,0.03434942341,0.02646851216
12.08,0.576861215,0.01181558268,0.03976904146,0.03284161803,0.03762151983,0.03474957223,0.0266478278
12.09,0.56689663,0.01154249915,0.04018152993,0.03290886946,0.03809716234,0.03517176815,0.02689433069
12.1,0.56689663,0.01130576749,0.04057572362,0.03311504702,0.03872464216,0.03554936328,0.02718557349
12.11,0.56689663,0.01116688938,0.04102009981,0.03349322187,0.0394749128,0.03588241904,0.02754390556
12.12,0.574370065,0.011157782,0.04156005214,0.0340084977,0.04029509697,0.03623754766,0.0278349524
12.13,0.574370065,0.0112830017,0.04219828809,0.03458130081,0.0411227544,0.03652599258,0.02808115619
12.14,0.56369373,0.01152656626,0.0428969285,0.03514710161,0.0419110942,0.03681435066,0.02830492301
12.15,0.56369373,0.01188838744,0.04359902712,0.03567482448,0.04264874677,0.03712479703,0.02841678839
12.16,0.56369373,0.01233877448,0.04424911854,0.03616430894,0.04336776622,0.0373908115,0.02859574827
12.17,0.56227022,0.01282532739,0.04479276229,0.03661317326,0.04411947832,0.03770106901,0.02868520761
12.18,0.56227022,0.01326166155,0.04519056479,0.03701393492,0.04493503468,0.03803337917,0.02881939662
12.19,0.56227022,0.01355244493,0.04542314431,0.03735734405,0.04579933466,0.03836557203,0.02895355473
12.2,0.56084671,0.01362058552,0.04549633562,0.03765564839,0.04665056571,0.03869765272,0.02906534801
12.21,0.56084671,0.01347067095,0.04547853303,0.03795385876,0.04740936114,0.03902961618,0.02926653885
12.22,0.55799969,0.01317532059,0.04547589553,0.03831663608,0.04801960296,0.03933934854,0.02946768336
12.23,0.55799969,0.01285715645,0.04561588717,0.03879614073,0.04848003944,0.03962686512,0.02975815341
12.24,0.55799969,0.01263665513,0.04598609431,0.03940414419,0.04884126169,0.0398921914,0.030048536
12.25,0.551593885,0.01258663784,0.04661698411,0.04011454562,0.04916534492,0.04020164371,0.0303165075
12.26,0.551593885,0.01266621008,0.04744531806,0.04086395825,0.04950091651,0.04048890069,0.03058440702
12.27,0.551593885,0.01281851717,0.0483728642,0.04159116297,0.04986524852,0.04079815965,0.03082991605
12.28,0.541629305,0.01296625589,0.04928463012,0.04224306098,0.05025415302,0.0411294003,0.03103073662
12.29,0.541629305,0.01306852371,0.05009535617,0.04279842412,0.05066060469,0.04141638265,0.03118689958
12.3,0.52739419,0.013157147,0.05074803148,0.04324992876,0.05108895021,0.04176947287,0.03136534511
12.31,0.52739419,0.01328438654,0.05122506465,0.04360895293,0.05154920569,0.04203420415,0.03158835581
12.32,0.52739419,0.01346385705,0.0515330526,0.04389057091,0.05204612696,0.04225475854,0.03183360801
12.33,0.511735565,0.0137023435,0.0516878821,0.04410739743,0.05257398483,0.04247526214,0.03207879862
12.34,0.511735565,0.0139362329,0.05173286295,0.04427620169,0.05311659342,0.04269571498,0.03234621024
12.35,0.4856378533,0.01413147713,0.05171888864,0.04441439184,0.05365867403,0.04291611706,0.03263582236
12.36,0.4856378533,0.01428809816,0.0517075344,0.04455058155,0.05418912017,0.04315850099,0.03288080776
12.37,0.4856378533,0.01444923222,0.0517584087,0.04472106578,0.05469924465,0.04340082405,0.03310346955
12.38,0.4751987667,0.01466479249,0.05192127501,0.04496496965,0.0551734164,0.04368712608,0.03330382312
12.39,0.4751987667,0.01495062009,0.05222640991,0.04530312084,0.05559298779,0.04399535423,0.03350413569
12.4,0.4751987667,0.01531118977,0.05266538814,0.04572355495,0.05594890117,0.04434749044,0.03365989848
12.41,0.4514735767,0.01569882636,0.0532031454,0.04618399803,0.0562451391,0.0447434942,0.03372665396
12.42,0.4514735767,0.01607951531,0.05377633305,0.04662402544,0.05651260699,0.04513933589,0.03386013419
12.43,0.41944457,0.01642608618,0.05431803842,0.04699977711,0.05679693815,0.04546907487,0.03394912101
12.44,0.41944457,0.0167249904,0.05478152095,0.04729838508,0.05714284095,0.0457327871,0.03410481209
12.45,0.41944457,0.01695137375,0.05515297022,0.0475451424,0.05757455235,0.04590855646,0.03430495561
12.46,0.40853098,0.01708717871,0.05544532615,0.04777846049,0.05808262988,0.04610625716,0.03459397842
12.47,0.40853098,0.01711886381,0.05567736235,0.04802553075,0.05863140405,0.04630391234,0.03494958266
12.48,0.3724686867,0.01707812585,0.05586716755,0.04828415182,0.059162314,0.0465673919,0.03532726474
12.49,0.3724686867,0.01705322979,0.05602541792,0.04853284455,0.05961562782,0.04685274216,0.03563819144
12.5,0.3724686867,0.01715054621,0.0561673422,0.04874029486,0.05994167167,0.0471160701,0.03601560761
12.51,0.3247217425,0.01744922391,0.05632032658,0.04889404615,0.06012347983,0.04737932731,0.03628192852
12.52,0.3247217425,0.01793777523,0.05651347698,0.04900857666,0.0601788809,0.04764251381,0.03652599258
12.53,0.3247217425,0.01853908955,0.05676349257,0.04911542976,0.06015572555,0.04781792434,0.03676999534
12.54,0.32027327,0.01912423213,0.05705447928,0.04925817328,0.06012283115,0.04794946205,0.03701393682
12.55,0.32027327,0.0196051904,0.05734841607,0.04947005917,0.06014425577,0.04808098967,0.03730214682
12.56,0.33023785,0.01997760073,0.05761144918,0.04977007695,0.060265869,0.04832206306,0.03761243495
12.57,0.33023785,0.02030023891,0.05783861391,0.05015551929,0.0604999628,0.04858498204,0.03798907489
12.58,0.33023785,0.0206723792,0.05806680732,0.05059720883,0.06082093658,0.04889162754,0.03836556693
12.59,0.3339745675,0.02118862864,0.05834763367,0.05105377158,0.06118546947,0.04928575132,0.038808314
12.6,0.3339745675,0.02183524742,0.05871940942,0.05147888489,0.06154337969,0.04972347062,0.03925085722
12.61,0.347675865,0.02257822267,0.05917726218,0.05185184922,0.06186184015,0.05016098838,0.03969319669
12.62,0.347675865,0.02334761653,0.05968534349,0.0521818911,0.06213613906,0.05059830471,0.04017953489
12.63,0.347675865,0.02415686541,0.06019683094,0.05251508891,0.0623967556,0.05096986251,0.0406877122
12.64,0.377569605,0.02483072119,0.06068662878,0.05290704996,0.06269420462,0.05131943373,0.04128392809
12.65,0.377569605,0.0255714228,0.06115260784,0.05339388458,0.06307461931,0.05169071484,0.0419680099
12.66,0.377569605,0.02624430179,0.0616032305,0.05397784409,0.06356291171,0.05208367069,0.04276180769
12.67,0.3781034225,0.02698393433,0.06203959888,0.05462218042,0.0641462007,0.05258554837,0.04359901599
12.68,0.3781034225,0.02774539001,0.0624485646,0.05528304738,0.06478425747,0.05315255619,0.04447948831
12.69,0.42347785,0.02850624258,0.06281268362,0.05593584464,0.06543565377,0.05387174561,0.04535915007
12.7,0.42347785,0.02935591068,0.06313351729,0.05658601757,0.06607304948,0.0546121536,0.04619407862
12.71,0.42347785,0.03022715625,0.06343957582,0.05726135575,0.06669604143,0.05541724116,0.04700633244
12.72,0.42418961,0.03120917188,0.0637800251,0.05798089407,0.0673145368,0.05619991732,0.04783982037
12.73,0.42418961,0.03227931116,0.06420374126,0.05874171461,0.06793541249,0.05691679208,0.04869447739
12.74,0.42418961,0.03339279968,0.06473623862,0.05951145182,0.06854536667,0.05761143151,0.04957025879
12.75,0.420630825,0.03463837969,0.06537345917,0.0602530813,0.06912320064,0.05828386601,0.05051082131
12.76,0.420630825,0.03588235259,0.06608960057,0.06094590887,0.06965569095,0.05902082722,0.05149413384
12.77,0.41315739,0.03721341067,0.06685117773,0.06160214034,0.07015597418,0.05988708711,0.05247643557
12.78,0.41315739,0.03854263109,0.06762265565,0.06225899022,0.070669253,0.06092555336,0.05354488421
12.79,0.41315739,0.03989210996,0.06838448694,0.06296047279,0.07125068095,0.06200608065,0.05463390392
12.8,0.392872355,0.04128386201,0.06913090609,0.06374378392,0.07194116036,0.06319321852,0.05572167057
12.81,0.392872355,0.04273970911,0.06988293568,0.06462982493,0.07275133758,0.06442193344,0.05693846737
12.82,0.385043045,0.04434738404,0.07068421302,0.06562819916,0.07366532887,0.06569206374,0.05819706983
12.83,0.385043045,0.04610610544,0.07159318414,0.06674778576,0.07466450262,0.06698196661,0.05956227144
12.84,0.385043045,0.04808083826,0.07266526353,0.06800402617,0.07575177132,0.06839879017,0.06107683214
12.85,0.374366705,0.05024819988,0.0739276056,0.06941200516,0.07694892299,0.06998476946,0.06274005342
12.86,0.374366705,0.05267253925,0.07537091796,0.07097552324,0.07828163235,0.07167495122,0.06455109013
12.87,0.374366705,0.0552211827,0.07696481067,0.07269507246,0.07976308424,0.07353273615,0.0664876385
12.88,0.37151968,0.05789317074,0.07868388785,0.07456935027,0.08138240498,0.07549328462,0.06861312151
12.89,0.37151968,0.06066574384,0.08052404416,0.07659399935,0.0831080356,0.07753457995,0.0709905717
12.9,0.36297861,0.06351640772,0.08251474617,0.07877416544,0.08491766134,0.07982566657,0.07342594002
12.91,0.36297861,0.06637995353,0.08470073579,0.08112523048,0.08681413279,0.08211108436,0.07604642489
12.92,0.36297861,0.0692561651,0.08711759348,0.08366252732,0.08882920009,0.0845594757,0.07876555432
12.93,0.36226686,0.07218757886,0.08975948507,0.08638658166,0.09100391921,0.08710645191,0.08156131381
12.94,0.36226686,0.07515235818,0.0925805538,0.08928101249,0.09335904962,0.08977208529,0.08441182995
12.95,0.36582564,0.07817133208,0.09551744648,0.09231677645,0.09589212846,0.09255527768,0.08731654213
12.96,0.36582564,0.08124393557,0.09850940803,0.09545282778,0.0985769352,0.09545496629,0.09025391512
12.97,0.36582564,0.08449604222,0.1015096876,0.09864094644,0.1013766912,0.09846997501,0.09328626707
12.98,0.36653739,0.08779965682,0.1044886476,0.1018314916,0.1042607801,0.1015369549,0.09635007113
12.99,0.36653739,0.09115410553,0.1074238263,0.104977371,0.1072057222,0.1046347835,0.0994036271
13,0.36653739,0.09453794866,0.1102920305,0.1080315322,0.1101786942,0.1077425072,0.102467445
13.01,0.36724915,0.09784691888,0.1130603548,0.1109479596,0.1131244273,0.1107575322,0.1054179179
13.02,0.36724915,0.101019627,0.1157013716,0.1136936506,0.1159682244,0.1136399351,0.1083176287
13.03,0.3679609,0.1040780157,0.1181978882,0.1162514007,0.1186391588,0.1164113059,0.111064668
13.04,0.3679609,0.1068998286,0.1205470303,0.1186272466,0.1210960277,0.1190522509,0.1137012012
13.05,0.3679609,0.1095077431,0.1227580171,0.1208509546,0.1233500544,0.1215032822,0.1162078287
13.06,0.36440213,0.111883139,0.124857855,0.1229807958,0.1254694168,0.1238264765,0.1186059109
13.07,0.36440213,0.11417059,0.126881493,0.1250816929,0.1275480803,0.1259825137,0.1209367557
13.08,0.349455255,0.1162079411,0.1288689514,0.1272091003,0.1296620725,0.1281332912,0.1231402906
13.09,0.349455255,0.1184436157,0.1308636859,0.129393278,0.1318497038,0.1301385289,0.12531819
13.1,0.349455255,0.1204711391,0.1329027646,0.1316299816,0.1340954497,0.1321391548,0.1273299023
13.11,0.33261037,0.1224939994,0.1349998,0.133879895,0.1363437521,0.1341351794,0.1293369878
13.12,0.33261037,0.1246129318,0.1371418381,0.1360899763,0.1385279149,0.1361663548,0.1313394572
13.13,0.33261037,0.126767049,0.1392873029,0.138208112,0.1405882349,0.1383119007,0.1335168805
13.14,0.3304751,0.1289359404,0.1413770325,0.1401965393,0.1424827228,0.1404322328,0.1355296644
13.15,0.3304751,0.1309393321,0.1433423704,0.1420292638,0.1441771801,0.1424684746,0.1373391566
13.16,0.3162399867,0.1327784435,0.1451203717,0.1436865616,0.1456485809,0.1442831607,0.1392043392
13.17,0.3162399867,0.1342748413,0.1466483225,0.1451326261,0.1468689891,0.1458777119,0.1407687831
13.18,0.3162399867,0.1353904704,0.1478635829,0.1463085641,0.1478080745,0.147174789,0.1420736122
13.19,0.28468548,0.136067113,0.1487000465,0.1471355546,0.1484406819,0.1480972604,0.1430016001
13.2,0.28468548,0.1363256877,0.1490947544,0.147537269,0.1487490674,0.1485875377,0.1434948031
13.21,0.2654680775,0.1361665792,0.1490246067,0.1474807346,0.1487414232,0.1486463525,0.1435539711
13.22,0.2654680775,0.1356293507,0.1485104681,0.1469821631,0.1484346042,0.1482737908,0.1432186449
13.23,0.2654680775,0.1347332287,0.1476169047,0.1461082319,0.1478567413,0.147488938,0.1425476016
13.24,0.2209833425,0.133616769,0.146445728,0.1449631379,0.1470404792,0.1463103002,0.1415202955
13.25,0.2209833425,0.1322191798,0.14510939,0.1436617479,0.1460240708,0.1449331828,0.1402542377
13.26,0.2209833425,0.1306992479,0.1437110334,0.1423096094,0.144856032,0.1434355261,0.1389070104
13.27,0.1994527325,0.1291165087,0.142325012,0.1409842228,0.143589978,0.14189574,0.1374981185
13.28,0.1994527325,0.1275911795,0.1410042025,0.1397397934,0.1422845335,0.1404125877,0.1361068088
13.29,0.1887763975,0.126204029,0.1397895152,0.1386133697,0.140997479,0.1390854707,0.1348128952
13.3,0.1887763975,0.1250161784,0.1387208708,0.1376336148,0.1397802031,0.137895265,0.1336167873
13.31,0.1887763975,0.1240485861,0.1378333581,0.1368193162,0.1386696963,0.1368425577,0.1325588487
13.32,0.130946245,0.1233221989,0.137131511,0.1361613955,0.1376765005,0.1359676193,0.1316595756
13.33,0.130946245,0.1227568081,0.1365825813,0.1356162249,0.1367825368,0.1351515443,0.1308394299
13.34,0.130946245,0.1222314698,0.1361076953,0.1350983868,0.1359399678,0.1343944787,0.1300585686
13.35,0.122049295,0.1216855818,0.1355865645,0.1344861694,0.1350718738,0.1335569526,0.1292368876
13.36,0.122049295,0.1208762237,0.1348752888,0.1336361463,0.134076495,0.1325388655,0.1282137225
13.37,0.10674655,0.1196810492,0.1338250164,0.1324027853,0.1328319948,0.1312395273,0.1269481215
13.38,0.10674655,0.1180172612,0.1323134342,0.130679958,0.1312226742,0.1295374423,0.1252779419
13.39,0.10674655,0.1157192911,0.1302486077,0.1284039466,0.1291514598,0.1273699838,0.1231402255
13.4,0.093579065,0.1129047884,0.1275810067,0.1255619819,0.1265563415,0.1246328911,0.1204506774
13.41,0.093579065,0.1095689616,0.1243099783,0.1221869984,0.123425016,0.1213816079,0.1172651424
13.42,0.07827632,0.1058089185,0.1204944526,0.1183573817,0.1198032858,0.117651143,0.1136191903
13.43,0.07827632,0.1017227481,0.1162513903,0.114176242,0.1157859788,0.113537358,0.1095687774
13.44,0.07827632,0.09732704507,0.1117556132,0.109776715,0.1115155572,0.1091994979,0.1052320062
13.45,0.070802885,0.0928471838,0.1071988098,0.1052975055,0.1071501547,0.1047374034,0.1008121285
13.46,0.070802885,0.08830317919,0.102755267,0.1008701399,0.1028350457,0.1003358425,0.09639126898
13.47,0.070802885,0.08388405866,0.09855494962,0.09660917601,0.09869256184,0.09601675168,0.09217867565
13.48,0.06653235,0.0796768904,0.0946704439,0.0925988557,0.09480279499,0.09199056711,0.08807246856
13.49,0.06653235,0.07576950435,0.09111832259,0.08888882798,0.09120808106,0.08819852561,0.08428511343
13.5,0.08610563,0.07225155527,0.08788666238,0.08549575313,0.08791814798,0.08470676717,0.08077836658
13.51,0.08610563,0.0690846733,0.08494590227,0.08240447479,0.08491554497,0.08147664456,0.0775343354
13.52,0.08610563,0.0662510048,0.08227145798,0.0795884628,0.08217105985,0.07853218684,0.07457724694
13.53,0.08325861,0.06371055962,0.07984685997,0.07702013623,0.07965761642,0.0757910977,0.07180303674
13.54,0.08325861,0.061465817,0.07765204098,0.07467647458,0.07734380218,0.07325526564,0.06927769595
13.55,0.04411204,0.05932395259,0.0756601539,0.07253915109,0.07520006845,0.07092645266,0.06706777412
13.56,0.04411204,0.05743768921,0.0738396953,0.07059100514,0.07319668558,0.06878471695,0.0650248482
13.57,0.04411204,0.05572160549,0.07216499384,0.06881202298,0.07130764513,0.06683150172,0.06330100782
13.58,0.03770624,0.05422019177,0.07063150802,0.06718364818,0.06951567071,0.06511098242,0.06179003491
13.59,0.03770624,0.05293446622,0.06926181032,0.06569356121,0.06782177104,0.063602949,0.06042807274
13.6,0.03770624,0.05206184009,0.06836411916,0.06466667357,0.06662575701,0.06261066856,0.05945407435
